comment,antagonize,antagonize:confidence,condescending,condescending:confidence,dismissive,dismissive:confidence,hostile,hostile:confidence,sarcastic,sarcastic:confidence
"No joannie, they did not vote any taxes down. Taxes will come, they just declined to say which ones would be best for Toronto. Now the 905 mayors will decide for us.Good job, there!",0,0.7938,0,0.7938,0,0.7938,0,1.0,1,0.8157
And you will all be humming a different tune when ISIS comes home to Canada to roost!,0,1.0,0,0.8017,0,1.0,0,1.0,1,0.7937
"Oh well, Chicago will get it's community organizer back in November. Once he gets the bathroom policy fixed there, I'm sure he'll resolve all their other problems....NOT!",0,0.7515,0,0.7515,0,0.7515,0,0.7515,1,1.0
"So, there has been no inequity through history. Or just when did we reach the Golden Mean of hiring equity ?",0,1.0,0,0.7965,0,1.0,0,1.0,1,0.6071
"What you are implicitly saying is that women are not good enough. The way things are currently done in Ottawa, good people, male and female, leave, pulling their hair out. Maybe women could do a better job.",0,0.8057,0,0.8057,0,0.6202,0,1.0,1,0.617
"If they want to be known as an opposite to what they look like, maybe they should wear a sign, rather then having the rest of the world guess.",0,0.79,0,0.79,0,0.79,0,0.79,1,0.6039
"'the stern voice of the daughter of God,' John Baird?",0,1.0,0,0.8013,0,1.0,0,1.0,1,0.6053
"Hey, don't be pointing out awkward facts like that HP,and this is actually a inter-glacial period. In between ice ages there are no ice caps I believe",0,1.0,0,0.8062,0,0.8062,0,1.0,1,0.6176
so with sex ed there will be no more teenage pregnancies ?,0,1.0,0,1.0,0,1.0,0,1.0,1,0.7557
"And where is Boss Wynne during all of this? Oh yeah, cutting ribbons at grocery stores who can now sell beer, her biggest priority and accomplishment.",0,0.8079999999999999,0,0.6095,0,0.8079999999999999,0,0.8079999999999999,1,1.0
"The Liberals are the masters of making the goal posts so wide that every punt scores, the opposite of principled foreign policy.",0,0.8064,0,0.8064,0,0.8064,0,1.0,1,0.6148
"'Christians in there own country', what country would that be. Canada has a large number of Christians but we are not a 'Christian' or any other religion, country.",0,0.8104,0,0.8104,0,0.8104,0,0.8104,1,0.6224
And if someone experiences publicly exposing of their face as nudity?,0,1.0,0,1.0,0,0.7879,0,1.0,1,0.6023
So once Harper is booted from office in 2015 no one from his office is entitled to voice an opinion? Got it!,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
you dont get it: there is no winner in a major war (now) - only losers. Unless you suppose life in a sealed cave is 'winning'.,0,0.8059,0,0.6101,0,0.6101,0,1.0,1,0.6117
Let's start with coat-hanger manufacturers.,0,0.8078,0,0.8078,0,0.6024,0,0.8078,1,0.6058
"...and they can always print more of it, or generate it out of the blue electronic yonder....",0,1.0,0,1.0,0,1.0,0,1.0,1,0.7904
"Try standing at Harbord and St. George at 8AM on a weekday. If only a quarter of the cyclists that go by in 30 mins are women, I will eat a bicycle.",0,0.6081,0,0.8064,0,0.8064,0,0.6081,1,0.8017
"'The jury is out on the effect of the Conservative assault on Justine Trudeau, but the technique has been a winner in the past.'Hmmmmmmmm",0,1.0,0,0.6093,0,0.7966,0,1.0,1,0.7927
Remedial English would be suggested after reading that post...:-) yikes!!!,0,0.605,0,0.605,0,0.605,0,0.8033,1,0.6032
pigs will fly before that happens.,0,0.8128,0,0.8128,0,0.6063,0,1.0,1,0.6196
"let them all use Negative ads let them use teeth, fangs, nails, claws level playing field it is politics for heaven's sake",0,0.7985,0,0.7985,0,0.6094,0,1.0,1,0.603
"As with Margret Thatcher, the time has come for Our Leader to be sent on the way to a sinecure in Calgary.",0,1.0,0,1.0,0,0.6004,0,1.0,1,0.6088
Sun News' lack of viewership is in sharp contrast to its big brother Fox News in the USA. That says a lot about the differences between Canadians and Americans. Vive la difference!,0,0.7951,0,0.7951,0,1.0,0,0.7951,1,0.6031
I didn't realize that Petie Muckay did the accounting.,0,1.0,0,1.0,0,0.7955,0,1.0,1,0.6142
"Right, because the elected party shouldn't be concerned with what is best for Canada when they can be feathering their own nest? I agree that is often the political reality, but your statement condones that behaviour.",0,1.0,0,0.8079999999999999,0,1.0,0,1.0,1,0.6083
I'm going to start a Wikileaks drinking game. Bet I'm drunk by 2 pm.,0,0.8041,0,0.6141,0,0.6141,0,0.8041,1,0.7931
With an utterly incompetent Tory government and a Foreign Secretary like Johnson what could possibly go wrong?,0,0.6428,0,0.6441,0,0.7971,0,0.6457,1,0.8065
The greenhouse gas party serves up laughing gas.,0,0.8049,0,0.8176,0,0.8176,0,1.0,1,0.607
I don't know. He does a pretty good imitation of Berlusconi. Maybe he could govern Italy.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6154
"When it comes to international diplomacy, the Harper gang commits one blunder after another. Stephen Harper is clearly in way over his head.",0,0.6068,0,0.6099,0,0.8029999999999999,0,0.8038,1,0.606
So true! They are also quite good at looking after themselves at the expense to hard working and overly taxed Canadians.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.7881
Call for Gaius Cassius. Nuremburg on line 1.,0,0.7835,0,0.7835,0,0.7835,0,1.0,1,0.6166
"But wait, what do doctors know? My Facebook friends say that marijuana is good for everybody, so doctors should stay out of the way. Even Dr. Jenny McCarthy and Oprah agree.",0,0.8364,0,0.7946,0,0.9621,0,0.9567,1,0.7636
You do not question the Dear Leader! Our Lord and Saviour's word is Gospel and must be treated as such! Trudeau is ENTITLED by birthright to run Canada as he sees fit!,0,0.6089,0,0.7965,0,1.0,0,0.7965,1,0.8046
Go Justim Trudak!,0,0.7922,0,1.0,0,1.0,0,0.8052,1,0.8217
Too much Wild and not enough Rose.,0,0.7997,0,0.7997,0,1.0,0,0.7997,1,0.6055
Conservatives and fiscal capability! Conservatives and ethics! Conservatives and morality! HahahaHahahaHahahaHahaha. BLLLLAAAGGH! (splatter)(oh. I laughed so hard I got sick),0,0.8085,0,0.8085,0,0.8085,0,0.8085,1,0.6003
"Translation: Canadian Foreign Aid will be delivered by teaching Peruvians to rape their land for profit, which will be largely enjoyed by Canadian Mining Corporations. Steve also thinks there's a nice enslavable Native population there, too.",0,0.818,0,1.0,0,1.0,0,0.6044,1,0.6033
wow talk about divisive rhetoric. I thought that as members of the human race we're all in this together. Apparently not.,0,1.0,0,0.8017,0,0.8017,0,1.0,1,0.8017
"Morty, Your comment is somewhat disingenuous, considering most people pay 50% of what they make in taxes. Sum of payroll, fuel, hst, and all the hidden taxes foisted upon Ontario by that mcguinty character. I guess you want to pay more though.",0,1.0,0,1.0,0,0.8077,0,1.0,1,0.6075
"The Superbowl is played on Sundays for a reason. God just loves NFL football even though he already knows who is going to win. I think it is the half-time show, which is less predictable.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6078
"Yes, the nations of the world must be all wet on this one, Ed.",0,0.7877,0,0.7877,0,1.0,0,1.0,1,1.0
wow - is our prime minister overseas to berate the crypto democrat putin? or to study his methods? thank goodness for our supreme court. oh wait - they're trying to rejig that as well. what the heck is going on here?,0,0.7581,0,0.7581,0,0.7581,0,0.7581,1,1.0
"She's right, we'll need to get the old timers who saved all their lives to pay more so the profs can have excellent salaries and gold-plated pensions.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.7556
"Alceste....I'm confident you know quite well that I wasn't talking about their specific predictions for the outcome... was I wrong and you've suddenly become a "" literalist"" :-)",0,1.0,0,0.7997,0,0.8074,0,1.0,1,0.6071
Where do you get this stuff? Does the CIA have its own wire service?,0,1.0,0,0.7899,0,1.0,0,1.0,1,0.6124
How did that overwhelming advantage work out in Vietnam?,0,0.7979999999999999,0,0.7979999999999999,0,1.0,0,1.0,1,0.6038
"One World Government? Oh dear, you have been listening to those right-wing American radio talk show hosts a lot lately, eh? Watch out for those black UN helicopters!",0,0.6085,1,1.0,0,0.6085,0,0.8166,1,1.0
Looks like the ON liberal budget is a copy of the CON feds budget. wow...,0,0.8217,0,0.7922,0,1.0,0,1.0,1,1.0
And all fish in St. Lawrence river and gulf will vote against separation to please ti-pite.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6052
"Mrs Nemat, if you decide to move, Quebec would probably welcome you with open harms.",0,0.605,0,0.605,0,0.605,0,0.605,1,0.609
"Glad you find threats of assassination so amusing, SVR Boy.",0,0.8078,0,0.6024,0,0.8078,0,0.8078,1,0.7918
"Yup, 4 yrs. for beheading and eating a young individual on a Greyhound bus. Oh, but you say it's all torque? Hmmmm... interesting.",0,0.8101,0,0.6031,0,0.8101,0,1.0,1,0.7917
"One can't expect these intellectuals to read George Monbiot, SO. :)",0,0.8191,0,0.7988,0,0.7909,0,1.0,1,0.7955
Drone strikes. Is that what you call policing Pakistan?,0,0.8051,0,0.8018,0,1.0,0,1.0,1,0.6011
Give the finger to the society? Perhaps they choose the wrong society to live in.,0,0.6664,0,0.6664,0,0.6664,0,0.6664,1,0.657
"Please. Give us a dreadlocks and a blunt photo-op Steve-O. ?One love, one heart, one destiny.?",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6113
"yeah, it reminds me of the rock band 'the who' kept coming back for another 'farewell' concert. We all love Justine",0,1.0,0,1.0,0,0.7991,0,1.0,1,0.6172
"Don't worry, Vlad & the Donald are good buddies, just like Rodman and Kim Jung-un.",0,0.7997,0,0.7997,0,0.7997,0,0.7997,1,0.7964
"Can't we just take thousands of Mali refugees instead? Everybody loves refugees, amIright?",0,0.6053,0,0.8239,0,1.0,0,0.6237,1,1.0
Imagine the globe and mail and the toronto star masquerading as reputable messengers of the news.,0,1.0,0,1.0,0,0.7959,0,1.0,1,0.6019
"Just kick military out of their tents! How about doing thing by the book? Hey, Junior will get his selfies!",0,0.7927,0,0.7927,0,1.0,0,1.0,1,1.0
Quite right - don't you just adore how kerf deploys the word 'insite' to demonstrate his own?,0,0.6271,0,0.8032,0,1.0,0,0.8032,1,0.6129
"Big city living, oh joy.",0,0.8128,0,0.8128,0,0.8128,0,0.8128,1,0.8069
"Can they think? Would rather have that than a spelling bee winner. Spell check works fine but if the brain is not intelligent, creative or analytical.......a good speller will not solve your business problems!",0,0.794,0,0.794,0,0.7988,0,1.0,1,0.7988
a man who sees a country with deep problems offering easy solutions and blaming others for them... why is this familer?,0,0.7524,0,0.7545,0,1.0,0,1.0,1,1.0
"R Hebner, Your main point seems to be that you feel Canadians are dumb. I'd peg you as a Liberal. Just a hunch.",0,0.813,0,0.813,0,0.7879,0,1.0,1,0.6023
Not so soft hypocrisy - the Globe editorialists barely mentioned the issue when the Conservatives signed the deal. Now they are using barrels of ink to persuade us how the Libs screwed up. Nice try.,0,0.7096,0,0.722,0,1.0,0,0.8552,1,0.7025
Your wealth of knowledge in process/chemical engineering continues to amaze me.Ignorance is bliss I suppose,0,0.7983,1,1.0,0,0.6014,0,0.7983,1,1.0
Basically you're saying you want her to un-Toronto herself?,0,0.7996,0,0.7996,0,1.0,0,0.7996,1,0.6101
"Excuse me, but it has already been established that the term 'Angry Baird' belongs to John Baird.",0,1.0,0,0.8041,0,1.0,0,1.0,1,0.6051
Isn't Justice suppose to be blind?? Looks like Lady Justice has a few peep holes in her blind fold.,0,1.0,0,1.0,0,0.8018,0,1.0,1,0.7972
hard core separatists who stay in Canada...?and what does 'arrogant to a distraction' actually mean? vraiment!!! You sound a little anti-francophone to me. Perhaps if Justin changed his last name to Waterhole you'd vote for him lol.,0,0.7957,1,0.7929,0,0.6073,0,0.8041,1,0.6073
"Yes, CBC should cancel one of their most popular shows because YOU don't like it.",0,0.7856,0,0.6042,0,0.7856,0,0.7856,1,0.7895
Perhaps this young man should have stayed in Syria. Where it is safe!!!!!,0,0.7593,0,0.6835,0,0.8023,0,0.7962,1,0.8411
"I envision the change you speak of. Americans living in caves dragging women around by the hair. An AK 47 in every cave, with lots of ammo for' fuedin' with your neighbor. Killin in the name of God!",0,0.7958,0,0.8069,0,1.0,0,0.7863,1,0.6048
Well that makes me feel sooooooooooooo much better.,0,0.7953,0,0.7953,0,0.7953,0,1.0,1,0.7874
"Vote for the Liberals or even better, the NDP. They can print money with gusto and 'expand' the government's balance sheet. Worked so well for the Greeks.",0,0.8021,0,0.6101,0,1.0,0,1.0,1,0.8129
Make way people. ‘Real’ experts from the comments section coming through below.,0,0.7691,0,0.7138,0,0.8326,0,0.8879,1,0.8874
"Yeah, it's impossible to have platforms and policies if you dress well, right?",0,0.8125,0,0.6217,0,0.8125,0,1.0,1,1.0
Oh please ! I'm sure that Wright regrets writing that idiot a cheque ! But the taxpayer isn't on the hook for it and it isn't even close to what Mac Harb has done. Now Lefties feel free to rain down your hate!,0,0.611,0,0.8183,0,0.7886,0,0.8183,1,0.6083
Do you have two left hands too.,0,1.0,0,0.7459,0,0.7459,0,1.0,1,0.7402
"Nope, it's all Harper's and Flaherty's economic genius.",0,0.7817,0,0.7817,0,0.6038,0,0.7817,1,0.7936
"Fawzi: 35 years of service by 53, huh? So you started at 18, with at best a high school diploma, yet managed to wind up in a position that paid about $110K a year. You'll understand my skepticism.",0,0.7677,0,1.0,0,1.0,0,1.0,1,0.7492
It's a Wynne Win - $9 billion to buy votes for her boyfriend.,0,1.0,0,1.0,0,1.0,0,0.7883,1,0.7883
Because of course you're all about the climate. Just like opponents of wind power are all about the birds.,0,1.0,1,0.6066,0,0.7994,0,1.0,1,0.613
"The same paper that has endorsed Harper twice is telling me that the TPP is less than hoped for and less than feared. Yay, everything is okay.",0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
Wente as Con Bot. I like that :),0,1.0,0,1.0,0,1.0,0,1.0,1,0.6071
You mean that's not Margaret Atwood wearing her CanLit crown gracing our tax dollars?,0,0.7782,0,0.7782,0,1.0,0,0.7782,1,0.6028
Way to stay on topic,0,1.0,0,1.0,0,1.0,0,1.0,1,0.8041
Ohhh the G&M. Can you please link us to your editorials of allergic reaction to Harper when he cut sales tax to get elected? Taxes and politics? Never have they been mixed before!,0,1.0,0,1.0,0,0.7522,0,1.0,1,0.747
can you summarize that in simple paragraphs of a billion words or less?,0,0.6079,0,0.8031,0,0.8031,0,0.8031,1,1.0
"Yep - their experience was three dimensional reality, much more sophisticated than flat panel TVs. Maybe that is what they want ...",0,1.0,0,0.8017,0,0.7918,0,1.0,1,0.7903
"Let us shoot the messenger, hoping that people forget that message is true.",0,0.8077,0,0.8077,0,0.8077,0,1.0,1,0.6107
"There are more lead mines in Canada than in the U.S. Oh, I see a bit of humor. Doesn't stop you from your bi-monthly shopping trips across the border though, does it? Duck much lead during your trips?",0,0.6224,0,0.6224,0,0.8104,0,0.8104,1,0.7868
"I'd vote for a dull coated, swaybacked ornery dray horse to get rid of Harper. At least I'd have a chance at getting my country back. In this case, better the devil you don't know...",0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
As we constantly shift to a more socialist centrally planned society it is natural that we reap the benefits: everyone becomes poor.,0,1.0,0,0.7903,0,1.0,0,1.0,1,0.6213
Liberals always know best how to spend your money.,0,0.7974,0,0.617,0,1.0,0,1.0,1,0.617
"Gee, what a surprise from the paper that endorsed Stephen Harper. Now I know I'm doing the right thing voting for Olivia.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6142
"Richard231 your comment is smart and thoughtful indeed! Any other thoughts about say Polish-Canadians, German-Canadians, Jewish-Canadians or any other Canadians?",0,0.8101,0,0.603,0,0.8101,0,1.0,1,0.6072
I would not have had to learn English - very convenient .-),0,1.0,0,0.8016,0,1.0,0,1.0,1,0.7903
And who would decide their merit? All those 'super teachers' who go into admin. or all those 'favourites' at the board office or ministry?,0,0.8207,0,0.8207,0,1.0,0,1.0,1,0.6052
"...And the idea, Jack, that you might be an outlier just doesn't occur to you? On just about any other front, people of your generation will cheerfully say ""schools these days... don't teach you what _I_ learned....",0,1.0,0,0.7927,0,1.0,0,1.0,1,0.6083
It is unfortunately less easy in 2015 than it would have been in 2011 thanks to the Unfair Elections Act.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.608
"Willy, Poor Harps forgot.",0,0.8012,0,0.8012,0,1.0,0,0.8012,1,0.6117
Did anyone consider that 'bullying' had nothing to do with their deaths? Ummm....seriously? So the meds made them dillusional? Nobody was really causing them incredible shame and embarassment by publishing photos of the on the internet? riiight.,0,1.0,0,0.6067,0,1.0,0,1.0,1,0.8041
"Andy, I reported your comment to the moderator -- rational arguments are not allowed on such emotional issues.",0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
"Rocksteady, guess this means you're not a racist because you have black friends?",0,0.8021,0,0.6101,0,0.8021,0,1.0,1,1.0
"Can we legislate exercise as well, how about common sense. Love the article by the way.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6626
Ya I guess it's unlawful to not let foreigners vote in our elections or use medical care for free too. What a dumb article.,1,0.6017,1,0.7972,0,0.6039,0,0.6039,1,1.0
Darn. I read that joke and actually prayed to see someone named 'Mat' responding to you,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6101
"No kidding. A man doesn't feel affected personally, so who cares? LOL!",0,0.8199,0,0.7902,0,0.6101,0,0.8199,1,0.8011
