comment,antagonize,antagonize:confidence,condescending,condescending:confidence,dismissive,dismissive:confidence,hostile,hostile:confidence,sarcastic,sarcastic:confidence
"Chimp, Please review...'' If it's wrong, it's wrong for both men and women.'' Again - if it's wrong, it's wrong.",1,0.501,1,0.6823,1,0.5185,0,0.8378,0,1.0
This is biggest pile of crap I've heard in a long time. I guess you justify anything in your own mind.,1,1.0,1,0.8373,1,1.0,1,1.0,0,0.6544
Harper is the guy who hides in a closet.,1,0.8019,1,0.5945,0,0.6159,0,0.6159,1,0.5945
"But the Oil Sands are not ignorant and washed up, like Neil Young himself...",1,0.5710000000000001,0,0.7219,0,0.7219,0,0.5758,0,0.5702
Only Canadians need to comment. If your allegiance is a tribal association is with Israel please move there to fight your battles.,1,0.5947,1,0.5947,0,0.5948,1,0.5947,0,0.7925
OBVIOUSLY PPL HERE DONT AGREE WITH YOU/ HA HA,1,0.5783,0,0.8082,1,0.5934,0,0.8082,0,1.0
"dude, im a Conservative making an argument that the CPC will win the next two elections with majorities. Perhaps you comprehension of writing is an issue here. Reread the comment, and save yourself a little dignity.",1,0.8331,1,0.6652,1,0.8331,0,0.8439,0,0.6823
"The government contributes more to my pension plan because I'm female? Wow, that's fantastic!! How did I go all these years without anyone telling me that I was finally going to cash in on my gender at retirement. Woohoo, great news ladies!",1,0.5797,0,0.5891,0,1.0,0,1.0,1,1.0
"Wow, those crazy dysfunctional Californians, eh? Why it's almost like they think they're in Ontario......",1,1.0,1,1.0,1,0.7924,1,0.8011,1,1.0
"You have never heard about Bill Clintons rape charges? Why am I wasting my time, you probably love Turdo also as prime minister.",1,0.6184,1,0.6184,1,0.8085,0,0.5981,0,0.5785
stop hiding under your bed,1,0.6046,1,0.8128,0,0.5856,1,0.7918,0,1.0
"Dryenema: Your salacious comments betray a deep lack of principles, and, at the very least, evil ignorance of truth.",1,0.6035,1,1.0,1,0.8141,0,0.5881,0,0.5881
so basically you're fantisizing about getting a legal reason to kill someone. You're a really horrible person!,1,0.7598,0,0.6477,0,0.524,1,0.7205,0,0.8868
I see you have not refuted my white hood remark. lol. You are so easy to pick out.,1,1.0,0,0.5865,0,0.5906,0,1.0,0,1.0
David too bad you never got out of grade 3.,1,0.5694,1,0.5694,0,0.8194,0,0.8214,0,0.6111
"There are no 'conservatives' in the RepugliCON race. Only right wing criminal trash. In 1945, the allies rounded up large numbers in Europe.",1,0.5820000000000001,1,0.5820000000000001,0,0.8153,1,0.5820000000000001,0,0.8153
I think he looks like some kind of alien.,1,0.6101,0,1.0,0,1.0,0,0.7932,0,1.0
Prove me wrong dicknuts,1,1.0,1,0.5995,1,0.5546,1,1.0,0,0.8465
"nobody can speak on behalf of Canadians, so shut your trap.",1,0.8004,0,0.6124,1,0.6087,1,1.0,0,1.0
"stevie harper is a first con man and creep, second rate piano player and a third rate Prime Minister. I can even play piano and keyboards way better than steve. he stinks. Can he play Tony Bank's Cinema Show like a real keyboard player? I can!",1,0.6144,1,0.8101,1,0.8101,1,0.6144,0,0.6012
Renzetti and the rest of the Globe's snobs should read Thomas Sowell's devastating characterization of modern upper crust certitude: The Vision of the Anointed: Self-Congratulation as a Basis for Social Policy,1,0.5945,1,0.6023,0,0.7957,1,0.6023,0,0.7957
"in-my-view. I have know a lot of very highly educated, narrow minded stupid people. If you vote for Harper, in spite of his horrific record, then you fit right in. You really are an elitist and a poor one at that!",1,1.0,1,0.5975,0,0.6025,1,0.8057,0,0.8044
Maybe you shouldn't have dropped out of school in grade 8 then.,1,0.8344,1,0.8344,0,0.674,1,0.6595,0,0.674
"The mayor's cooking the books is no surprise, he has lied his entire life about everything else so nothing new here, more people and institutions need to take this loser to task.",1,0.5491,0,0.6722,0,0.7892,0,0.6831,0,0.7892
"typical left wing rubbish, canada never left being a part and leader in the world,, you idiots just didnt like it that we actually stood up for things based on morals without pandering to every dictator or country like iran!",1,1.0,1,1.0,1,0.5875,1,1.0,0,0.8146
Are you posting from Russia? Your grammar and sentence structure suck.,1,0.6182,0,0.5882,0,0.7936,1,0.5974,0,1.0
Bordering on rude? He must have been having an off night.,1,0.5836,1,0.5836,1,0.5836,0,0.5976,1,0.5836
NO one in this conversation wants kids smoking pot. Grow up Harperite - if you can.,1,0.8899,1,0.926,1,0.8447,1,0.5691,0,0.9205
"Once again little feller, the Iraqi, who requested air support, will supply the ground offensive. What is with you people? Are you selectively deaf or just intellectually challenged?",1,0.6052,1,0.6052,1,0.6052,0,0.8096,0,1.0
One of the longest produced newspapers in Canada should be sanctioned for allowing one article? You are being ridiculous. Its called freedom of the press.,1,0.6004,1,0.6004,1,0.8069,0,0.6063,0,0.7908
If Lincoln could see the way we were behaving today he would be turning in his grave. The left has ruined the political process with their shrill idiocy.,1,0.5907,0,0.7624,0,0.921,0,0.6172,0,0.9606
"If they move back here and live here long enough there is no problem, but we don't need or want any more Cancons.",1,0.5888,0,0.5977,0,0.5977,1,0.6075,0,0.794
The sky is falling! The zealots who believe in global warming are the same people that thought the world was ending at Y2K guess what--- nothing happened..,1,0.6141,0,0.5972,0,0.5844,0,0.5844,1,0.7958
This was a productive discussion before you joined in. Go back to sleep.,1,0.7578,1,0.9195,1,0.9201,1,0.5952,0,0.6443
This just emphasizes what should be common knowledge. Canada's governments do not give a sh!t about Canadians in general. Excel Foods,1,0.79,0,0.7959999999999999,0,0.5875,1,0.79,0,0.7959999999999999
Trudeau still has time to learn from Clinton's fundraising mistakesTrudeau is a slow learner.,1,0.5945,0,0.6057,0,0.8132,0,0.8132,1,0.5945
"Indeed, russia is a pretty pathetic case for a country. I've been there a number of times - miserable, unfriendly, uncouth people and third world living standards.",1,0.8445,0,0.7614,0,0.9227,1,0.7223,0,1.0
"LOL, right, because the right wing hasn't been trying to destroy Hillary for 25 years now. But I'm sure in the next three weeks they'll finally get it right!",1,0.5793,1,0.5793,0,0.797,0,0.6153,1,0.8086
A lot of blacks support Trump. They see the fools of the BLM riots and fear for their future too.,1,0.5922,0,0.8068,0,0.601,0,0.8068,0,1.0
"It seems everyone who disagrees with a liberal is as you put it ' dregs, the finger pointers, the malcontent and above all the pitiful, malignant, murderous racists' You just described yourself. Very ironic.",1,1.0,1,0.8039,1,0.603,1,0.8083,0,1.0
My favourite Republican quote of the past week: 'Democrats haven't been this angry... Since we freed their slaves ',1,0.6614,0,0.8474,0,0.8474,0,0.6759999999999999,0,0.5155
Loser's defence. Why not a fire off a stinging rebuttal instead of hurling adolescent insults? Unless you have none and 'what else can you do?',1,0.8033,1,0.5966,0,0.6001,1,0.6066,0,0.805
"So many men, threatened by women. It must be tiring being so terrified of competition all the time.",1,0.598,1,0.6212,0,0.7987,0,0.7987,1,0.5956
I will be watching the games and I will not cave in to the gay agenda.,1,0.5931,0,0.8089,0,0.8024,1,0.8119,0,1.0
A nice touch of irony from the poor beleaguered white guy victim.,1,1.0,1,1.0,1,0.78,1,0.8088,1,0.7973
Then the one thing that we can take credit for is the lack of Atlantic hurricanes. Please incorporate that into your outlook.,1,0.574,0,0.6053,1,0.5924,0,0.8239,1,0.7926
The vocabulary fairy's two cents worth,1,0.6082,1,0.6082,0,0.6022,1,0.6082,1,0.8019
'xenophobic country like China'?Not any more xenophobic than your post!,1,0.8073,1,0.6137,1,1.0,0,0.5838,0,1.0
Because Oilbertan politicians like Ralph Clown and Fascist Steve are d*cks.,1,0.6146,0,0.7886,0,0.8017,1,1.0,0,0.8017
Don't gloat too much. He became the nominee because in their system they encourage non-party members to vote in the primaries as a means of recruiting members for the party - exactly the same idiotic system that our parties up here use.,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0
"Infantile straw man argument, go back to playing with your big truck",1,0.9287,1,1.0,0,0.6976,0,0.7719,0,0.8905
"Any Canadian journalist or other critter who uses the suffix 'gate' to describe a Canadian scandal, is a sheep-like dunce.",1,0.5075,0,0.6499,0,0.6499,1,0.5075,0,1.0
"Ontario is and has always been the largest net contributor to Ottawa. You guys should check your facts. Link Byfield lied. This stuff my go down well down the Legion in Red Deer, but it's actually balderdash.",1,0.6147,1,0.8149,0,1.0,1,0.6147,0,0.8149
and your post take first prize for absurdity.,1,0.8029,0,0.5197,1,0.7325,1,0.5694,0,0.8484
"Pur gibberish, Never.",1,0.5808,1,0.5808,1,0.5808,0,0.6141,1,0.5981
"What a remarkably crabby, small-minded little man you must be...",1,0.804,1,0.804,0,0.6095,1,0.804,0,0.8025
"Brilliant Freefroggy. Just brilliant. Don't address the issues, never mind the facts, just sneer at Liberals, as though you have a clue about anything. You obviously don't.",1,0.7946,1,1.0,1,0.6068,1,0.6068,1,0.7899
The right wing rednecked bigot comments are really nice though.,1,0.5823,0,0.6029,0,0.6029,1,0.5759,1,0.5823
"http://everytown.org/mayors/ ..............mayors against gun violence. I don't understand why there is so much resistance in the States in keeping guns out of the hands of criminals, terrorist and the mentally ill.",1,0.6027,0,0.7997,0,1.0,0,0.6008,0,0.7997
"I understand the Liberal government will be bestowing two (2) taxpayer funded nannies each upon every wealthy trust fund family,",1,0.6659,1,0.5057,0,0.6709,0,0.6597,1,0.8264
'So what's wrong with that?'=====The problem is when some fool decides to close any public urinal that is not equipped with a fly.,1,0.6087,0,0.7974,0,1.0,0,0.5957,0,0.7974
4Q pinhead,1,0.6058,0,0.5996,0,0.6024,0,0.5996,0,0.8078
Slanderous comment from The Great Malumba.,1,0.5618,1,0.7014,1,0.7106,1,0.5577,0,0.5882
left wingers hate democracy,1,0.6588,0,0.6831,0,0.5042,0,0.6831,0,1.0
Turn down the derp.,1,0.5827,1,0.5827,0,0.8058,0,1.0,0,0.6067
"Mel, this is an adult discussion. Get somebody to press play on your Dora the Explorer DVD for you.",1,0.6129,1,0.8821,1,0.8821,0,0.5009,0,0.5098
Define 'hypocritical scumbag'.,1,0.7425,0,0.5039,0,0.6306,0,0.511,0,0.515
- and left wing politicians demanding that terrorists be allowed to murder and make people homeless before they will lift a finger to help them. Pierre Turdeau's proud war record redux.,1,0.625,0,0.597,0,0.7981,1,0.625,1,0.778
"nice job, mr. mayor. your sweet deal to the police union has resulted in the same for the firefighters. next? the ttc which you declared 'essential' will get just as big a raise through arbitration. idiot.",1,0.6703,0,0.5042,0,0.5042,1,1.0,1,0.6544
Won? Have you been sleeping under a rock since 1975? And why would you want to change the culture? Nothing wrong with the Vietnamese.,1,0.5091,0,0.6619,0,0.6619,0,0.6616,1,0.6728
The professor is anass on many levels.,1,0.5888,0,0.8165,0,0.6075,1,0.5888,0,1.0
"Member of your Grade 6 Logic Club, are you?",1,0.6243,1,0.8191,0,0.5977,1,0.6243,0,0.5785
"If you think Harper is a terrorist, please let me know who you're voting for so I can vote for someone else. I would hate to think I voted for the same person as you.",1,0.5827,0,0.7898,0,0.6113,0,1.0,0,0.5842
You actually read that rant?,1,0.5594,1,0.7131,0,0.7101,0,0.5769,0,0.5565
"Spiderwoman - they published editorials critical of Harper before the last election but still ended up endorsing him, so no, we will not 'get over it'. Bunch of hypocrites/cowering sycophants to their publisher.",1,0.7170000000000001,1,0.6932,1,0.5654,1,0.8448,0,1.0
"With all due respect, why do you deserve preferential tax treatment over families who have to put 2 people out working and who cannot afford to have a wife in in the house? What makes you so special?",1,0.574,0,0.6237,0,1.0,0,0.8239,0,1.0
Better fix your (tinfoil) hat,1,0.6098,1,0.6098,1,0.6098,0,0.7967,0,0.6032
"Traitor? Uh, guess you aren't following the stories about Trump being a Putin stooge, are you? Why do that when a guy who believes lizards run the planet likes Trump, the rapist.",1,0.782,0,0.7972,0,0.6046,1,0.5793,0,0.7972
Ahahaha! You are truly delusional.,1,0.812,1,0.6061,1,0.6061,1,0.8029999999999999,0,0.812
I didn't know journalism degrees come in crackerjack boxes. This girl no doubt got hired for her looks.,1,0.6689,1,0.8433,1,0.8433,1,0.6689,1,0.8433
"What junk. Yakker is the worst columnist at the Globe, and that is saying something.",1,0.6021,1,0.588,0,0.599,0,0.6054,0,0.6054
Just being realistic. Arabs are not interested in peace with Jews. They are interestedin the eradication of Jews and the elimination of the Jewish state.,1,0.6006,0,0.8128,0,1.0,0,0.6087,0,1.0
Why don't you go loan them YOUR money hot shot? I hear they are offering a pretty good return on your investment.,1,0.5863,1,0.5863,0,0.8061,0,0.6151,1,0.5863
how old are you? you can’t be over 12,1,0.6369,1,0.8856,1,0.6459,0,0.5196,0,0.6466
Isn't there an unoccupied bridge over in Fort Erie you can crawl back under?,1,0.8065,1,0.5957,1,0.6021,0,0.6031,1,0.6021
Bay Anderson go take your meds granny,1,0.9598,1,0.9272,1,0.9191,1,0.7199,1,0.555
As usual your silly partisanship clouds you from being able to see the larger picture.,1,1.0,0,1.0,0,1.0,0,0.6052,0,1.0
"Lot's of big dirty money on the Hillary Dem side, don't be so dim.",1,1.0,1,1.0,1,0.8388,1,0.6726,0,0.6529
thats why he has an article... because he is a white male the elites think his stupid BS would be more acceptable.,1,0.5996,0,1.0,0,1.0,0,0.5921,0,1.0
"Actually Coach, you have no real idea just your 'guess'.",1,0.5796,0,0.613,0,0.6082,0,1.0,0,0.8009
The US is the seller you idiot.,1,1.0,1,0.7977,1,0.7977,1,1.0,0,1.0
"I know - that's what the 'deep' analysts would like us to believe. She is basically a con woman, who got into her role so deep and benefited so much that she started to believe her own lies.",1,0.7962,0,0.7859999999999999,0,0.8064,0,0.8031,0,1.0
What on earth are you smoking?,1,0.6046,0,0.5995,0,0.5995,0,1.0,0,0.5931
The Holy Bible is wholly babble. It's a bookfull of lies and ancient superstitions. The good news is the trend is overwhelmingly against religion and towards commonsense and science.,1,0.6058,1,0.6058,1,0.6058,0,0.8078,0,0.6166
"And ll expressions of belief are harmless, aren't they? This is quite possibly the most imbecilic comment I have ever read...",1,0.5877,1,0.5877,0,0.5920000000000001,0,0.6295,0,0.8092
"While you are okay with a government that runs on lying, cheating fraud and perjury. Your Family Values must include lying, cheating. fraud and perjury.",1,0.6038,0,0.8011,0,0.8011,1,0.6038,0,1.0
"That's not even passable name calling. BTW by the look of this post, coherency is not your strong suit.",1,0.5877,1,1.0,1,0.7915,0,0.7977,1,0.5961
"@Glenn Fiddich .. seriously, dude, read more.",1,0.5923,1,1.0,1,1.0,0,0.8225,0,1.0
"You live next to a base, which of course, makes you an expert. Based on this post, I can see that you are indeed an expert. Clearly, you have a PhD... Proctology I presume.",1,0.8063,0,0.5576,0,0.679,0,0.7979,1,0.9251
"Peggy, Your puerile attack on Ms. Adams is quite petty. You demean her looks with your comments, yet on her worst day she probably looks better than you with your airbrushed photo!",1,0.8122,1,1.0,0,0.6103,1,0.8122,0,1.0
